touch_x, touch_y, sensor_type, time_since_1970, x, y, z
-2,-2 , GYRO, 1618580096.893 , 0.4587155963302752 , -1.6921508664627931 , -0.6320081549439347
-2,-2 , GYRO, 1618580096.876 , 0.5504587155963303 , -4.5361875637105 , -1.2844036697247707
-2,-2 , GYRO, 1618580096.859 , -0.1529051987767584 , -6.870540265035678 , -2.18144750254842
-2,-2 , GYRO, 1618580096.843 , -1.27420998980632 , -7.135575942915392 , -2.670744138634047
-2,-2 , GYRO, 1618580096.826 , -2.273190621814475 , -5.188583078491336 , -2.7522935779816513
-2,-2 , GYRO, 1618580096.809 , -2.9867482161060144 , -1.3761467889908257 , -2.854230377166157
-2,-2 , GYRO, 1618580096.793 , -4.220183486238532 , 1.202854230377166 , -2.5076452599388377
0.116667,0.464912, GYRO, 1618580096.776 , -4.311926605504587 , 1.6309887869520896 , -2.038735983690112
0.116667,0.464912, GYRO, 1618580096.759 , -3.119266055045871 , 0.3058103975535168 , -1.4475025484199797
0.116667,0.464912, GYRO, 1618580096.743 , -2.0489296636085625 , -2.1202854230377164 , -1.2538226299694188
0.116667,0.464912, GYRO, 1618580096.726 , -1.1009174311926606 , -3.3741080530071357 , -1.2844036697247707
0.116667,0.464912, GYRO, 1618580096.709 , 0.5402650356778798 , -2.6299694189602447 , -0.4077471967380224
0.116667,0.464912, GYRO, 1618580096.693 , 2.0795107033639146 , 0.254841997961264 , 0.5504587155963303
0.116667,0.464912, GYRO, 1618580096.676 , 1.9164118246687054 , 2.5993883792048926 , 0.8664627930682977
0.116667,0.464912, GYRO, 1618580096.659 , 0.26503567787971455 , 0.8664627930682977 , 0.7135575942915392
0.116667,0.464912, GYRO, 1618580096.657 , 0.26503567787971455 , 0.8664627930682977 , 0.7135575942915392
-2,-2 , GYRO, 1618580096.627 , 0.8664627930682977 , 1.162079510703364 , -0.5402650356778798
-2,-2 , GYRO, 1618580096.609 , 0.254841997961264 , 2.0795107033639146 , -0.5606523955147809
-2,-2 , GYRO, 1618580096.593 , -0.9582059123343527 , 2.650356778797146 , -0.46890927624872575
-2,-2 , GYRO, 1618580096.577 , -1.8654434250764527 , 3.44546381243629 , -0.784913353720693
-2,-2 , GYRO, 1618580096.56 , -2.283384301732925 , 3.3027522935779823 , -1.202854230377166
-2,-2 , GYRO, 1618580096.543 , -1.9571865443425078 , 2.833843017329256 , -1.6309887869520896
-2,-2 , GYRO, 1618580096.527 , -1.1518858307849134 , 2.415902140672783 , -1.7737003058103977
-2,-2 , GYRO, 1618580096.51 , -0.27522935779816515 , 0.9582059123343527 , -1.6106014271151885
-2,-2 , GYRO, 1618580096.493 , 0.23445463812436287 , -1.1213047910295617 , -1.3149847094801224
-2,-2 , GYRO, 1618580096.477 , 0.9174311926605504 , -2.7420998980632003 , -1.019367991845056
-2,-2 , GYRO, 1618580096.46 , 0.9582059123343527 , -2.8236493374108056 , -0.6727828746177371
-2,-2 , GYRO, 1618580096.444 , -0.13251783893985727 , -0.13251783893985727 , -0.4077471967380224
-2,-2 , GYRO, 1618580096.426 , -1.7533129459734966 , 3.109072375127421 , -0.33639143730886856
0.677778,0.242983, GYRO, 1618580096.409 , -3.1294597349643216 , 4.169215086646279 , -0.1834862385321101
0.677778,0.242983, GYRO, 1618580096.394 , -3.4250764525993884 , 4.199796126401631 , -0.254841997961264
0.677778,0.242983, GYRO, 1618580096.376 , -3.119266055045871 , 2.7319062181447498 , -0.7237512742099899
0.677778,0.242983, GYRO, 1618580096.36 , -2.5993883792048926 , 0.06116207951070337 , -1.4576962283384303
0.677778,0.242983, GYRO, 1618580096.343 , -1.7737003058103977 , -3.149847094801223 , -1.325178389398573
0.677778,0.242983, GYRO, 1618580096.326 , -0.4587155963302752 , -6.819571865443425 , -0.5300713557594291
0.677778,0.242983, GYRO, 1618580096.309 , 1.3659531090723749 , -9.714576962283385 , 0.2038735983690112
0.677778,0.242983, GYRO, 1618580096.293 , 3.1600407747196737 , -10.499490316004078 , 0.13251783893985727
0.677778,0.242983, GYRO, 1618580096.276 , 4.5361875637105 , -3.3435270132517836 , -0.5300713557594291
0.677778,0.242983, GYRO, 1618580096.265 , 4.5361875637105 , -3.3435270132517836 , -0.5300713557594291
-2,-2 , GYRO, 1618580096.226 , -0.12232415902140674 , 0.34658511722731905 , -0.1834862385321101
-2,-2 , GYRO, 1618580096.21 , 0.47910295616717635 , 0.3058103975535168 , 0.26503567787971455
-2,-2 , GYRO, 1618580096.194 , 1.1213047910295617 , -0.27522935779816515 , 0.6116207951070336
-2,-2 , GYRO, 1618580096.176 , 1.3659531090723749 , -1.27420998980632 , 0.5912334352701325
-2,-2 , GYRO, 1618580096.16 , 1.2232415902140672 , -1.600407747196738 , 0.28542303771661565
-2,-2 , GYRO, 1618580096.143 , 1.2844036697247707 , -1.3863404689092762 , -0.0509683995922528
-2,-2 , GYRO, 1618580096.127 , 1.549439347604485 , -1.8144750254841995 , -0.11213047910295618
-2,-2 , GYRO, 1618580096.109 , 1.6513761467889911 , -2.3139653414882773 , 0.2038735983690112
-2,-2 , GYRO, 1618580096.093 , 0.9582059123343527 , -1.906218144750255 , 0.6422018348623854
-2,-2 , GYRO, 1618580096.076 , -0.254841997961264 , 0.43832823649337416 , 0.8358817533129459
-2,-2 , GYRO, 1618580096.059 , -1.6207951070336388 , 3.3639143730886847 , 0.43832823649337416
0.559259,0.41579, GYRO, 1618580096.043 , -2.976554536187564 , 3.312945973496432 , 0.06116207951070337
0.559259,0.41579, GYRO, 1618580096.026 , -3.058103975535168 , 1.6921508664627931 , -0.08154943934760449
0.559259,0.41579, GYRO, 1618580096.009 , -2.1508664627930685 , 0.28542303771661565 , -0.13251783893985727
0.559259,0.41579, GYRO, 1618580095.993 , -1.162079510703364 , -1.4475025484199797 , -0.29561671763506625
0.559259,0.41579, GYRO, 1618580095.976 , -0.09174311926605505 , -3.628950050968399 , -0.06116207951070337
0.559259,0.41579, GYRO, 1618580095.959 , 1.182466870540265 , -5.3720693170234455 , 0.43832823649337416
0.559259,0.41579, GYRO, 1618580095.943 , 2.2018348623853212 , -4.821610601427115 , 0.601427115188583
0.559259,0.41579, GYRO, 1618580095.926 , 2.6299694189602447 , -0.6116207951070336 , 0
0.559259,0.41579, GYRO, 1618580095.919 , 2.6299694189602447 , -0.6116207951070336 , 0
-2,-2 , GYRO, 1618580095.877 , 0.998980632008155 , -0.3567787971457696 , -0.22426095820591235
-2,-2 , GYRO, 1618580095.86 , 0.8868501529051989 , -0.744138634046891 , -0.08154943934760449
-2,-2 , GYRO, 1618580095.844 , 0.24464831804281348 , -0.8868501529051989 , -0.040774719673802244
-2,-2 , GYRO, 1618580095.826 , 0.030581039755351685 , -0.581039755351682 , -0.17329255861365953
-2,-2 , GYRO, 1618580095.81 , 0.030581039755351685 , 1.0295616717635065 , -0.32619775739041795
-2,-2 , GYRO, 1618580095.794 , 0.020387359836901122 , 1.8042813455657492 , -0.509683995922528
-2,-2 , GYRO, 1618580095.777 , 0.19367991845056062 , 1.27420998980632 , -0.744138634046891
-2,-2 , GYRO, 1618580095.76 , 0.4077471967380224 , -0.27522935779816515 , -0.6523955147808359
-2,-2 , GYRO, 1618580095.743 , 0.7135575942915392 , -2.680937818552498 , -0.16309887869520898
-2,-2 , GYRO, 1618580095.726 , 0.7339449541284404 , -4.5158002038735985 , 0.0509683995922528
-2,-2 , GYRO, 1618580095.71 , 0.09174311926605505 , -5.565749235474006 , -0.030581039755351685
-2,-2 , GYRO, 1618580095.693 , -0.9276248725790012 , -5.402650356778797 , -0.34658511722731905
-2,-2 , GYRO, 1618580095.676 , -1.8348623853211008 , -3.1600407747196737 , -0.6218144750254843
-2,-2 , GYRO, 1618580095.659 , -2.3955147808358817 , 0.4994903160040775 , -0.6116207951070336
-2,-2 , GYRO, 1618580095.643 , -2.7013251783893986 , 3.5881753312945976 , -0.5708460754332313
0.0462963,0.392983, GYRO, 1618580095.626 , -2.354740061162079 , 3.7206931702344543 , -0.09174311926605505
0.0462963,0.392983, GYRO, 1618580095.609 , -1.3557594291539246 , 1.600407747196738 , 0.09174311926605505
0.0462963,0.392983, GYRO, 1618580095.593 , -0.29561671763506625 , -1.0091743119266052 , -0.1019367991845056
0.0462963,0.392983, GYRO, 1618580095.576 , 1.27420998980632 , -3.2313965341488275 , 0.31600407747196735
0.0462963,0.392983, GYRO, 1618580095.559 , 3.2313965341488275 , -4.811416921508664 , 1.325178389398573
0.0462963,0.392983, GYRO, 1618580095.543 , 5.127420998980631 , -3.3435270132517836 , 2.8440366972477062
0.0462963,0.392983, GYRO, 1618580095.527 , 5.300713557594292 , 4.311926605504587 , 3.9653414882772684
-2,-2 , GYRO, 1618580095.494 , 1.1213047910295617 , 6.523955147808358 , 2.1712538226299696
-2,-2 , GYRO, 1618580095.476 , 1.8858307849133535 , 3.2110091743119265 , 1.162079510703364
-2,-2 , GYRO, 1618580095.46 , 2.803261977573904 , -1.0295616717635065 , 0.8256880733944956
-2,-2 , GYRO, 1618580095.443 , 2.833843017329256 , -3.4964322120285427 , 0.31600407747196735
-2,-2 , GYRO, 1618580095.426 , 0.9785932721712539 , -3.2925586136595313 , -1.0295616717635065
-2,-2 , GYRO, 1618580095.41 , -1.5902140672782874 , -0.9072375127420997 , -2.54841997961264
-2,-2 , GYRO, 1618580095.393 , -2.558613659531091 , 0.07135575942915391 , -2.9153924566768605
-2,-2 , GYRO, 1618580095.377 , -2.0998980632008153 , -0.31600407747196735 , -2.262996941896024
-2,-2 , GYRO, 1618580095.36 , -1.1213047910295617 , -2.283384301732925 , -1.5086646279306832
-2,-2 , GYRO, 1618580095.343 , -1.2844036697247707 , -6.422018348623853 , -1.6921508664627931
-2,-2 , GYRO, 1618580095.326 , -2.6605504587155964 , -10.89704383282365 , -3.261977573904179
-2,-2 , GYRO, 1618580095.309 , -4.373088685015291 , -12.752293577981652 , -5.086646279306829
-2,-2 , GYRO, 1618580095.294 , -5.310907237512742 , -9.592252803261978 , -6.371049949031601
-2,-2 , GYRO, 1618580095.277 , -5.392456676860347 , -4.495412844036698 , -6.5443425076452595
-2,-2 , GYRO, 1618580095.259 , -5.056065239551478 , -0.5708460754332313 , -5.219164118246687
-2,-2 , GYRO, 1618580095.243 , -4.026503567787972 , 0.6829765545361874 , -2.3955147808358817
-0.633333,0.249123, GYRO, 1618580095.226 , -1.8348623853211008 , -0.5606523955147809 , 0.9683995922528033
-0.633333,0.249123, GYRO, 1618580095.209 , 0.46890927624872575 , -3.2925586136595313 , 3.3027522935779823
-0.633333,0.249123, GYRO, 1618580095.193 , 0.8460754332313966 , -6.279306829765544 , 4.046890927624872
-0.633333,0.249123, GYRO, 1618580095.176 , -0.09174311926605505 , -7.155963302752293 , 3.3639143730886847
-0.633333,0.249123, GYRO, 1618580095.159 , -0.4587155963302752 , -2.18144750254842 , 3.180428134556575
-0.633333,0.249123, GYRO, 1618580095.157 , -0.4587155963302752 , -2.18144750254842 , 3.180428134556575
-2,-2 , GYRO, 1618580095.126 , -0.8562691131498471 , 16.299694189602445 , 4.597349643221202
-2,-2 , GYRO, 1618580095.11 , 0.14271151885830782 , 14.271151885830784 , 3.7104994903160047
-2,-2 , GYRO, 1618580095.093 , 1.4475025484199797 , 8.409785932721714 , 2.4362895005096843
-2,-2 , GYRO, 1618580095.076 , 2.2018348623853212 , 4.1794087665647295 , 1.99796126401631
-2,-2 , GYRO, 1618580095.06 , 2.1508664627930685 , 2.8236493374108056 , 1.0703363914373087
-2,-2 , GYRO, 1618580095.043 , 1.182466870540265 , 2.0183486238532105 , 0.4485219164118247
-2,-2 , GYRO, 1618580095.027 , 0.24464831804281348 , 3.516819571865444 , -0.08154943934760449
-2,-2 , GYRO, 1618580095.01 , 0.46890927624872575 , 5.524974515800203 , -0.5708460754332313
-2,-2 , GYRO, 1618580094.993 , 1.5086646279306832 , 4.699286442405708 , -0.9276248725790012
-2,-2 , GYRO, 1618580094.976 , 2.53822629969419 , 0.27522935779816515 , -1.3353720693170235
-2,-2 , GYRO, 1618580094.96 , 3.2721712538226297 , -2.9663608562691133 , -1.722731906218145
-2,-2 , GYRO, 1618580094.943 , 2.833843017329256 , -4.393476044852192 , -1.7533129459734966
-2,-2 , GYRO, 1618580094.926 , 1.3659531090723749 , -5.790010193679919 , -1.2436289500509685
-2,-2 , GYRO, 1618580094.91 , -0.3669724770642202 , -5.07645259938838 , -1.0295616717635065
-2,-2 , GYRO, 1618580094.893 , -2.0183486238532105 , -2.283384301732925 , -1.019367991845056
-2,-2 , GYRO, 1618580094.876 , -2.8746177370030583 , 0.4587155963302752 , -1.0397553516819573
-0.27037,0.40614, GYRO, 1618580094.859 , -2.2426095820591234 , 1.7125382262996942 , -0.744138634046891
-0.27037,0.40614, GYRO, 1618580094.843 , -0.6727828746177371 , -0.1529051987767584 , 0.1019367991845056
-0.27037,0.40614, GYRO, 1618580094.826 , 0.8664627930682977 , -4.138634046890927 , 0.8970438328236494
-0.27037,0.40614, GYRO, 1618580094.809 , 1.488277268093782 , -7.023445463812436 , 1.4475025484199797
-0.27037,0.40614, GYRO, 1618580094.793 , 2.232415902140673 , -7.930682976554537 , 0.9072375127420997
-0.27037,0.40614, GYRO, 1618580094.776 , 3.679918450560652 , 0.14271151885830782 , 1.0295616717635065
-0.27037,0.40614, GYRO, 1618580094.76 , 1.7737003058103977 , 13.78185524974516 , 3.7308868501529053
-0.27037,0.40614, GYRO, 1618580094.754 , 1.7737003058103977 , 13.78185524974516 , 3.7308868501529053
-2,-2 , GYRO, 1618580094.726 , -1.0703363914373087 , 11.518858307849134 , 3.690112130479103
-2,-2 , GYRO, 1618580094.71 , -0.7339449541284404 , 6.595310907237513 , 1.875637104994903
-2,-2 , GYRO, 1618580094.693 , -0.26503567787971455 , 3.781855249745158 , 0.030581039755351685
-2,-2 , GYRO, 1618580094.677 , -0.12232415902140674 , 2.354740061162079 , -0.9174311926605504
-2,-2 , GYRO, 1618580094.66 , -0.010193679918450561 , 1.1009174311926606 , -1.4576962283384303
-2,-2 , GYRO, 1618580094.643 , 0.22426095820591235 , 0.19367991845056062 , -1.600407747196738
-2,-2 , GYRO, 1618580094.626 , 0.26503567787971455 , -1.233435270132518 , -1.7023445463812439
-2,-2 , GYRO, 1618580094.609 , 0.0509683995922528 , -2.54841997961264 , -1.7737003058103977
-2,-2 , GYRO, 1618580094.594 , -0.21406727828746178 , -3.0173292558613665 , -1.1213047910295617
-2,-2 , GYRO, 1618580094.576 , -0.32619775739041795 , -2.6197757390417937 , -0.21406727828746178
-2,-2 , GYRO, 1618580094.561 , -0.7135575942915392 , -1.0703363914373087 , 0.3771661569826708
-2,-2 , GYRO, 1618580094.543 , -1.6717635066258918 , 0.9378185524974515 , 0.11213047910295618
-2,-2 , GYRO, 1618580094.526 , -2.6197757390417937 , 2.854230377166157 , -0.7543323139653416
0.390741,0.37807, GYRO, 1618580094.51 , -3.2721712538226297 , 3.4046890927624878 , -1.0499490316004076
0.390741,0.37807, GYRO, 1618580094.493 , -3.1600407747196737 , 2.252803261977574 , -1.0091743119266052
0.390741,0.37807, GYRO, 1618580094.476 , -2.6401630988786953 , 0.5708460754332313 , -1.3557594291539246
0.390741,0.37807, GYRO, 1618580094.46 , -1.9367991845056065 , -1.9367991845056065 , -1.7023445463812439
0.390741,0.37807, GYRO, 1618580094.443 , -0.509683995922528 , -4.811416921508664 , -1.4576962283384303
0.390741,0.37807, GYRO, 1618580094.426 , 2.0897043832823647 , -6.7889908256880735 , -1.162079510703364
0.390741,0.37807, GYRO, 1618580094.41 , 4.393476044852192 , -4.821610601427115 , 0.13251783893985727
0.390741,0.37807, GYRO, 1618580094.395 , 4.72986748216106 , 2.7624872579001014 , 1.3965341488277268
-2,-2 , GYRO, 1618580094.36 , 1.8144750254841995 , 3.904179408766565 , 1.5596330275229355
-2,-2 , GYRO, 1618580094.344 , 1.6921508664627931 , 2.8236493374108056 , 0.9480122324159022
-2,-2 , GYRO, 1618580094.326 , 1.9673802242609586 , 0.5300713557594291 , 0.3567787971457696
-2,-2 , GYRO, 1618580094.31 , 2.3139653414882773 , -1.7329255861365953 , 0.33639143730886856
-2,-2 , GYRO, 1618580094.293 , 2.36493374108053 , -2.9663608562691133 , 0.29561671763506625
-2,-2 , GYRO, 1618580094.277 , 1.906218144750255 , -3.2721712538226297 , -0.010193679918450561
-2,-2 , GYRO, 1618580094.26 , 1.0499490316004076 , -3.4658511722731906 , -0.5402650356778798
-2,-2 , GYRO, 1618580094.243 , 0.29561671763506625 , -3.1906218144750254 , -1.0601427115188582
-2,-2 , GYRO, 1618580094.226 , -0.040774719673802244 , -2.466870540265036 , -1.4678899082568808
-2,-2 , GYRO, 1618580094.209 , -0.11213047910295618 , -2.36493374108053 , -1.7635066258919474
-2,-2 , GYRO, 1618580094.193 , -0.29561671763506625 , -2.996941896024465 , -1.9877675840978593
-2,-2 , GYRO, 1618580094.176 , -0.6523955147808359 , -4.057084607543323 , -1.7635066258919474
-2,-2 , GYRO, 1618580094.159 , -0.9582059123343527 , -5.647298674821611 , -1.4373088685015292
-2,-2 , GYRO, 1618580094.143 , -1.019367991845056 , -5.953109072375128 , -1.2436289500509685
-2,-2 , GYRO, 1618580094.126 , -1.0295616717635065 , -4.311926605504587 , -0.9683995922528033
-2,-2 , GYRO, 1618580094.109 , -1.5188583078491338 , -2.7420998980632003 , -0.4587155963302752
-2,-2 , GYRO, 1618580094.093 , -2.324159021406728 , -1.5086646279306832 , -0.0509683995922528
-0.4,0.371053, GYRO, 1618580094.076 , -2.9153924566768605 , -0.6320081549439347 , 0.08154943934760449
-0.4,0.371053, GYRO, 1618580094.059 , -3.08868501529052 , -0.6523955147808359 , 0.19367991845056062
-0.4,0.371053, GYRO, 1618580094.043 , -2.110091743119266 , -1.7125382262996942 , 0.1529051987767584
-0.4,0.371053, GYRO, 1618580094.026 , 0.48929663608562696 , -2.9561671763506623 , -0.040774719673802244
-0.4,0.371053, GYRO, 1618580094.009 , 3.435270132517839 , 0.509683995922528 , 0.9378185524974515
-0.4,0.371053, GYRO, 1618580093.993 , 3.618756371049949 , 5.392456676860347 , 2.6401630988786953
-0.4,0.371053, GYRO, 1618580093.992 , 3.618756371049949 , 5.392456676860347 , 2.6401630988786953
-2,-2 , GYRO, 1618580093.96 , 1.7431192660550459 , 4.209989806320082 , 2.466870540265036
-2,-2 , GYRO, 1618580093.943 , 1.1111111111111112 , 3.2925586136595313 , 2.4260958205912337
-2,-2 , GYRO, 1618580093.926 , 0.13251783893985727 , 3.628950050968399 , 2.2018348623853212
-2,-2 , GYRO, 1618580093.91 , -0.9276248725790012 , 4.831804281345566 , 1.6921508664627931
-2,-2 , GYRO, 1618580093.894 , -1.6309887869520896 , 6.18756371049949 , 1.3353720693170235
-2,-2 , GYRO, 1618580093.876 , -1.5086646279306832 , 5.840978593272171 , 1.0397553516819573
-2,-2 , GYRO, 1618580093.86 , -0.32619775739041795 , 3.4148827726809383 , 0.6422018348623854
-2,-2 , GYRO, 1618580093.844 , 1.1213047910295617 , 0.9378185524974515 , 0.5708460754332313
-2,-2 , GYRO, 1618580093.827 , 1.8144750254841995 , -1.6615698267074415 , 0.744138634046891
-2,-2 , GYRO, 1618580093.809 , 0.8562691131498471 , -1.977573904179409 , 0.5606523955147809
-2,-2 , GYRO, 1618580093.793 , -1.977573904179409 , 1.4780835881753311 , -0.5402650356778798
-2,-2 , GYRO, 1618580093.776 , -5.056065239551478 , 4.373088685015291 , -1.8450560652395516
0.235185,0.523684, GYRO, 1618580093.759 , -5.647298674821611 , 5.249745158002039 , -2.1304791029561674
0.235185,0.523684, GYRO, 1618580093.743 , -3.7206931702344543 , 4.923547400611621 , -1.27420998980632
0.235185,0.523684, GYRO, 1618580093.726 , -1.4373088685015292 , 3.261977573904179 , -0.784913353720693
0.235185,0.523684, GYRO, 1618580093.709 , 0.254841997961264 , 0.509683995922528 , -1.3047910295616718
0.235185,0.523684, GYRO, 1618580093.693 , 1.600407747196738 , -2.18144750254842 , -1.8450560652395516
0.235185,0.523684, GYRO, 1618580093.676 , 3.4862385321100917 , -3.955147808358818 , -1.4780835881753311
0.235185,0.523684, GYRO, 1618580093.66 , 5.270132517838941 , -3.170234454638124 , 0.39755351681957185
0.235185,0.523684, GYRO, 1618580093.643 , 6.228338430173293 , 4.0876656472986745 , 2.273190621814475
0.235185,0.523684, GYRO, 1618580093.634 , 6.228338430173293 , 4.0876656472986745 , 2.273190621814475
-2,-2 , GYRO, 1618580093.594 , 1.2130479102956169 , -0.28542303771661565 , 1.3557594291539246
-2,-2 , GYRO, 1618580093.576 , 0.29561671763506625 , -0.8154943934760448 , 0.12232415902140674
-2,-2 , GYRO, 1618580093.56 , -0.020387359836901122 , -1.6819571865443423 , -0.5504587155963303
-2,-2 , GYRO, 1618580093.543 , 1.1518858307849134 , -3.7104994903160047 , -0.06116207951070337
-2,-2 , GYRO, 1618580093.526 , 2.2018348623853212 , -6.00407747196738 , 0.8868501529051989
-2,-2 , GYRO, 1618580093.51 , 2.7013251783893986 , -5.973496432212029 , 0.7951070336391437
-2,-2 , GYRO, 1618580093.494 , 2.385321100917431 , -5.840978593272171 , 0.14271151885830782
-2,-2 , GYRO, 1618580093.477 , 1.325178389398573 , -5.830784913353721 , -0.33639143730886856
-2,-2 , GYRO, 1618580093.46 , 0.010193679918450561 , -4.118246687054026 , -0.8562691131498471
-2,-2 , GYRO, 1618580093.443 , -0.7033639143730887 , -1.8654434250764527 , -1.416921508664628
-2,-2 , GYRO, 1618580093.426 , -1.0499490316004076 , -1.019367991845056 , -1.9266055045871562
-2,-2 , GYRO, 1618580093.41 , -1.7125382262996942 , -1.27420998980632 , -2.110091743119266
-2,-2 , GYRO, 1618580093.394 , -1.8654434250764527 , -2.0998980632008153 , -2.1916411824668707
-2,-2 , GYRO, 1618580093.376 , -1.4984709480122325 , -3.4964322120285427 , -2.232415902140673
-2,-2 , GYRO, 1618580093.36 , -1.3761467889908257 , -6.065239551478084 , -2.6401630988786953
-2,-2 , GYRO, 1618580093.343 , -1.4984709480122325 , -8.807339449541285 , -3.6493374108053
-2,-2 , GYRO, 1618580093.326 , -1.783893985728848 , -9.612640163098877 , -4.485219164118247
